Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,8,9,52,0,0,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,9,9,61,0,0,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,10,2,63,0,0,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,11,3,66,0,0,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,12,1,67,0,0,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,13,4,71,1,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,14,7,78,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,15,3,81,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,16,2,83,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,17,7,90,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,18,1,91,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,19,5,96,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,20,6,102,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,21,6,108,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,22,9,117,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
2023,6th Match (D/N), Hyderabad,October 09 2023,New Zealand ,NZ,NED,322,7,223,10,NZ,NED,23,5,122,0,1,New Zealand won by 99 runs,"6th Match (D/N), Hyderabad, October 09, 2023,
ICC Cricket World Cup"
